id,smoking
159564,0.07151556581887894
159565,0.11026048997403877
159566,0.1535456701462324
159567,0.7115256252175463
159568,0.6598674981355326
159569,0.07410041395777198
159570,0.6916882340569869
159571,0.11863508537295406
159572,0.49243638347684715
159573,0.09212232403520344
159574,0.7628951960137188
159575,0.11029918784600348
159576,0.19639849827887268
159577,0.637985283497501
159578,0.5479298548476517
159579,0.08310883558034546
159580,0.6617856225293728
159581,0.12707108635146175
159582,0.43467634174620884
159583,0.695919705425657
159584,0.42553815378906334
159585,0.552265899838705
159586,0.3570995627006859
159587,0.7389480428539781
159588,0.7548839199990189
159589,0.6521669659728478
159590,0.7710130912582287
159591,0.6495488537554424
159592,0.08474275191528603
159593,0.57823943763157
159594,0.0744575211119195
159595,0.674591584541161
159596,0.7317787991705658
159597,0.4849322965271252
159598,0.06998836274786538
159599,0.05935605197449958
159600,0.04414352595182467
159601,0.6220889419186016
159602,0.1058533728849242
159603,0.6721144128977656
159604,0.3671722527538058
159605,0.4502603375619927
159606,0.08447198495038293
159607,0.08529376533229815
159608,0.7633775332928102
159609,0.5509785313652726
159610,0.06416993051000874
159611,0.07945754816237947
159612,0.5549561726914897
159613,0.6992973108619582
159614,0.05459269702657853
159615,0.06681487602433114
159616,0.1805504669021341
159617,0.09048682139290135
159618,0.728353880152011
159619,0.07655831983420741
159620,0.5727940290201193
159621,0.7053306619981949
159622,0.7300800691552646
159623,0.6746752899354416
159624,0.0913655785206627
159625,0.06659193076274507
159626,0.07200826253035032
159627,0.5412883146484077
159628,0.4598031719142626
159629,0.716505116358076
159630,0.13294140031954552
159631,0.20537760882917042
159632,0.14249373892789624
159633,0.12521370992893854
159634,0.7008728070715364
159635,0.05508549561258234
159636,0.08868752215558166
159637,0.20111124180453857
159638,0.6448579176585573
159639,0.27730129652805174
159640,0.0886948544304649
159641,0.17335715115793235
159642,0.1013767283872425
159643,0.24264644097731985
159644,0.44010318985752184
159645,0.5137030634259022
159646,0.04230267352143722
159647,0.5022578598709498
159648,0.47985541998206155
159649,0.2806322987799103
159650,0.8065668006279111
159651,0.747588783374745
159652,0.5683997222703252
159653,0.2287021876409629
159654,0.13827609926171358
159655,0.6363311889920169
159656,0.12642351249225478
159657,0.6259142211490976
159658,0.08660030378596491
159659,0.04155836080408058
159660,0.3010068155271286
159661,0.5314614462980747
159662,0.44257007869487824
159663,0.6851266680704045
159664,0.07177654394984377
159665,0.44342481427581354
159666,0.6747822881672059
159667,0.12639427530574837
159668,0.7194350325102329
159669,0.47664086572363057
159670,0.07667249765149517
159671,0.7090579587445622
159672,0.3517877303102014
159673,0.720363372053409
159674,0.5675634651970345
159675,0.7268213049914116
159676,0.0576024492637753
159677,0.5670308900711326
159678,0.5143956212996581
159679,0.08835511262088255
159680,0.7347075273511391
159681,0.3845969519678625
159682,0.6752711754245742
159683,0.5228042374877226
159684,0.46776478374527136
159685,0.5333852976828124
159686,0.08439031675858123
159687,0.055151048682977065
159688,0.8602373145889037
159689,0.30284520967258416
159690,0.6859649973743566
159691,0.5906049534729962
159692,0.7980213767044665
159693,0.4769171286244768
159694,0.547749622540908
159695,0.04151281305806649
159696,0.07388050299867126
159697,0.08261046631132554
159698,0.13732880980313364
159699,0.5524636041240989
159700,0.5816263405897751
159701,0.6903510052353248
159702,0.6016181828049085
159703,0.08527094241713272
159704,0.5194177927485188
159705,0.06007434251338993
159706,0.1508481993725945
159707,0.5143192161349405
159708,0.6859632802645359
159709,0.8094886893829166
159710,0.7205332002026883
159711,0.5645674721246993
159712,0.6256841763681005
159713,0.5458992821258761
159714,0.5139730485820564
159715,0.46829295122410847
159716,0.6162270616950282
159717,0.06151609031910055
159718,0.5139227769726322
159719,0.11688772158101271
159720,0.6478257123205798
159721,0.7194547587794359
159722,0.3270590878264383
159723,0.10392700174462932
159724,0.07683160848120775
159725,0.7227447511257481
159726,0.06077733523624538
159727,0.08397109555684763
159728,0.09961595944432293
159729,0.4808012200743952
159730,0.3461026683171023
159731,0.6709050514729256
159732,0.06873325411551698
159733,0.5019812434560802
159734,0.4374393072222441
159735,0.10068963152385164
159736,0.6345234820190079
159737,0.6175339123657635
159738,0.05793484182539198
159739,0.044596783612605814
159740,0.5833689396701287
159741,0.4816417778497004
159742,0.39836016680438113
159743,0.7239065674344944
159744,0.7534385089305916
159745,0.5912603787289926
159746,0.35967464122434706
159747,0.07899220242951106
159748,0.18508221757774773
159749,0.46328656504607507
159750,0.684101658785084
159751,0.09420678322005113
159752,0.13953007043515359
159753,0.6380401530697913
159754,0.5628067618465107
159755,0.47471193673987067
159756,0.10147612251888664
159757,0.4140722219824068
159758,0.6452191763272905
159759,0.09734686226456508
159760,0.7908870804939765
159761,0.07503255942341666
159762,0.43367611052845634
159763,0.17462079159270724
159764,0.555175076604219
159765,0.509652613983189
159766,0.6605902616140754
159767,0.5620209259271911
159768,0.7693045726613399
159769,0.3803528880607442
159770,0.6766342141629633
159771,0.08020283191811664
159772,0.5274863392424238
159773,0.15285031312358022
159774,0.2633300586639893
159775,0.2239324913813047
159776,0.10137916584583147
159777,0.5551744362836938
159778,0.3164955803117445
159779,0.6834764693250414
159780,0.5286610433864394
159781,0.6020980144616811
159782,0.07859205435101303
159783,0.09833823810919148
159784,0.5338775189559359
159785,0.06324451614681068
159786,0.771330793977951
159787,0.48576855281558134
159788,0.08905181877439247
159789,0.09128245359944667
159790,0.10193064516970521
159791,0.7497689352047828
159792,0.28715288067412664
159793,0.5746698843190269
159794,0.39569087861809915
159795,0.29007949978490577
159796,0.522267980718866
159797,0.6797542548529151
159798,0.6512200272413284
159799,0.0729090799398924
159800,0.06200802777790313
159801,0.10375644804785067
159802,0.8303678058479589
159803,0.6277730939354522
159804,0.5073909617026586
159805,0.40490110657316547
159806,0.7628043250551608
159807,0.62774882193734
159808,0.0590361386953972
159809,0.5846669923397468
159810,0.04537482561328761
159811,0.058625934460727516
159812,0.42926008132013854
159813,0.5931546612975998
159814,0.6595442874688181
159815,0.7236614048113073
159816,0.6648670943690294
159817,0.5502285492898241
159818,0.05247253338856195
159819,0.6825624988851791
159820,0.13971256786644365
159821,0.05282180795156133
159822,0.6416387588166885
159823,0.05855922450723995
159824,0.7608922658968404
159825,0.6966019012283905
159826,0.49979951482425566
159827,0.09007698503209419
159828,0.07496173015678277
159829,0.06133632946981852
159830,0.09701030445058732
159831,0.5683813173112947
159832,0.5442686434737973
159833,0.353046038975483
159834,0.0632567810336625
159835,0.804060270537102
159836,0.07164104375315661
159837,0.4370680791350182
159838,0.12066122343751129
159839,0.3683128589452354
159840,0.6979562476505089
159841,0.7432814961180823
159842,0.6484858688323207
159843,0.689277583189501
159844,0.4984218594649811
159845,0.06058477326093491
159846,0.6632214815416468
159847,0.39162631971821377
159848,0.36006629278917807
159849,0.7132794611962252
159850,0.05530953603829738
159851,0.4672379115302271
159852,0.05165040758675875
159853,0.25583501507676665
159854,0.67309885416349
159855,0.4450424364447195
159856,0.1229966726886964
159857,0.44487087484694215
159858,0.7238042112731938
159859,0.06215738657317869
159860,0.7535703553506694
159861,0.07474485578190912
159862,0.05282434517881651
159863,0.6666540333605543
159864,0.08348781387877859
159865,0.04670900011503305
159866,0.6405317063346145
159867,0.42988164407472584
159868,0.7553833731938661
159869,0.6155417287294835
159870,0.7221160804646217
159871,0.17914238148931894
159872,0.5694691657754913
159873,0.6968224820949885
159874,0.24893148377861687
159875,0.18761818765449229
159876,0.6283230749873486
159877,0.097820653308213
159878,0.5460177014346865
159879,0.6976546825658081
159880,0.544196246492183
159881,0.13686921272069427
159882,0.7449755275733583
159883,0.7150333008080852
159884,0.6806742762440889
159885,0.46441021008553285
159886,0.46884373864052237
159887,0.3865513677398999
159888,0.45128917789565326
159889,0.8040837970440528
159890,0.6399358932472039
159891,0.8145508379370805
159892,0.3214530076770209
159893,0.052464870898519256
159894,0.7539144579497128
159895,0.652367572971004
159896,0.5935430700685627
159897,0.3818135726506961
159898,0.6543319217331882
159899,0.6795063870282572
159900,0.09507111246224274
159901,0.5796520081685618
159902,0.32666380881229956
159903,0.4947964688765068
159904,0.4840581066888645
159905,0.09459738663795421
159906,0.6853284525933284
159907,0.687152556134172
159908,0.7334460711356087
159909,0.047342181638590906
159910,0.5463656414083902
159911,0.5286785583155629
159912,0.5971486142481093
159913,0.0960763355691572
159914,0.09458353978380973
159915,0.2945826462834689
159916,0.05692559522911168
159917,0.055286578277304835
159918,0.21895103399214627
159919,0.5465577791332529
159920,0.2153613736480436
159921,0.6873966167651407
159922,0.2827280709011946
159923,0.37437875208845284
159924,0.632868790942301
159925,0.6222029552295373
159926,0.7625078947821818
159927,0.6213658788763272
159928,0.38429981728327556
159929,0.6659631147072006
159930,0.30524437424272965
159931,0.48954308860458556
159932,0.07201386123776601
159933,0.3876996281315709
159934,0.38101109171167435
159935,0.22199627915194037
159936,0.6153497700899994
159937,0.09765384128964312
159938,0.6049184145859918
159939,0.697891727128116
159940,0.5215431446885382
159941,0.5285889962789174
159942,0.5739727901522944
159943,0.38095882016980853
159944,0.06509827700960895
159945,0.7178385735998581
159946,0.7173173502909184
159947,0.11654840804019395
159948,0.42115922333657724
159949,0.6789167392856553
159950,0.6835589419561415
159951,0.32926949517693715
159952,0.620091075611356
159953,0.06138742546113496
159954,0.562431257629688
159955,0.048939924611093234
159956,0.6921789232630744
159957,0.775594062905273
159958,0.5184719212530193
159959,0.4629923008730872
159960,0.6785554169315988
159961,0.6683077212821702
159962,0.04869962734435426
159963,0.7114571583482094
159964,0.10843749680868522
159965,0.6295902082726446
159966,0.7510484143672789
159967,0.647687375546665
159968,0.09681485388837256
159969,0.7514846671574343
159970,0.10789615647020603
159971,0.07174548848134403
159972,0.09297663702360513
159973,0.6022635374779473
159974,0.354693913101055
159975,0.6148699363738115
159976,0.6564768663516393
159977,0.7211634498711893
159978,0.07636622750740811
159979,0.6642624836202502
159980,0.7251468960175818
159981,0.7351239636512453
159982,0.6339267615014892
159983,0.7333360263700381
159984,0.46785314266148825
159985,0.7330036394599002
159986,0.8157922212928206
159987,0.08504443680871035
159988,0.7289453366666684
159989,0.6161098384943714
159990,0.16886427102923782
159991,0.08446631264543988
159992,0.32478498691144597
159993,0.06054513115115005
159994,0.053844192335730436
159995,0.05212208375398295
159996,0.4912508138671723
159997,0.7844134943248603
159998,0.5168467443323541
159999,0.7601512928687446
160000,0.6729565712825945
160001,0.25536552700528325
160002,0.47801500652587414
160003,0.07746424809177063
160004,0.4662393114251705
160005,0.057169792512790175
160006,0.4393165484636823
160007,0.7058293479266738
160008,0.3022974452877255
160009,0.6591283066519438
160010,0.6971799427163936
160011,0.2395193949894389
160012,0.4755757366669493
160013,0.6141923792602756
160014,0.0435294110053071
160015,0.18594961068248866
160016,0.6938784425533038
160017,0.22933191538466158
160018,0.686223232140333
160019,0.053193107959678354
160020,0.1091610948839123
160021,0.5749324746784628
160022,0.761992389428557
160023,0.06630621611957835
160024,0.5418525725231602
160025,0.11668269737056458
160026,0.07867814288850845
160027,0.6418997786591981
160028,0.05928834668703067
160029,0.6568529840911771
160030,0.4384822929470825
160031,0.7088807276960112
160032,0.06447258945580371
160033,0.17263007150243212
160034,0.6643658423323748
160035,0.5766310116796897
160036,0.09245718410442881
160037,0.3597204665166055
160038,0.5219218763459081
160039,0.0771211242928483
160040,0.5179747391488438
160041,0.12075115244050735
160042,0.3790011992676545
160043,0.10371947854046784
160044,0.11405383935413385
160045,0.12468673156307135
160046,0.5522997836823196
160047,0.5704084227602224
160048,0.6503843302104361
160049,0.08100540036432365
160050,0.7175470185819256
160051,0.7767923883921621
160052,0.6848523900564253
160053,0.19474647921171845
160054,0.5050057096785522
160055,0.5046084259575123
160056,0.47669316637755177
160057,0.12434971164131788
160058,0.5124033346037853
160059,0.7094660206023313
160060,0.24545883066853547
160061,0.12884164833311237
160062,0.7742947197754046
160063,0.12488551113463615
160064,0.2069851939545974
160065,0.4576466171595454
160066,0.518020075646435
160067,0.42336946680845466
160068,0.6118586576147865
160069,0.63663224146957
160070,0.042347520075419955
160071,0.10228468892689187
160072,0.4795990683471148
160073,0.08138425824488166
160074,0.6859905634915352
160075,0.7509308626354471
160076,0.4791215342248285
160077,0.10494347559593056
160078,0.6257077729264447
160079,0.0998669880371188
160080,0.23747473844338626
160081,0.22348379255730327
160082,0.16375455245029769
160083,0.1750427880438494
160084,0.043221936456121955
160085,0.09137172826745735
160086,0.08098151876909876
160087,0.1325670394753123
160088,0.4364831090078981
160089,0.7412515556671658
160090,0.6310812993383705
160091,0.7612549023430292
160092,0.6035951659186998
160093,0.6669442399597723
160094,0.07081060945651314
160095,0.760644259163858
160096,0.43350405715510154
160097,0.33047820566712116
160098,0.6739338660965776
160099,0.04935653930040738
160100,0.537109946352601
160101,0.47986661852252166
160102,0.6781819159150175
160103,0.5787921968874418
160104,0.2558353215521019
160105,0.37387375224983666
160106,0.09545267761189123
160107,0.33493684707607635
160108,0.6893539885340614
160109,0.6957791046771987
160110,0.6645931377432863
160111,0.5155614986383374
160112,0.11706992655091138
160113,0.16853776400839027
160114,0.6310388887071068
160115,0.06848445508563725
160116,0.098981413731837
160117,0.8123152086674297
160118,0.5595325232090366
160119,0.05440975623036197
160120,0.4129091988777957
160121,0.6260336754819995
160122,0.565647252384933
160123,0.4174063879757809
160124,0.7133220707608143
160125,0.7557380631397138
160126,0.6197276010245087
160127,0.5435088430151505
160128,0.3141903792253606
160129,0.6686081196019869
160130,0.6111783146637831
160131,0.07628724131586467
160132,0.07696385070777345
160133,0.7963393160473402
160134,0.8018785045259491
160135,0.5157413679288122
160136,0.06033962971751986
160137,0.7136679544468831
160138,0.6132649896694244
160139,0.7813764137243744
160140,0.5248631151754634
160141,0.6444559363077217
160142,0.048013917764495706
160143,0.4894258337249367
160144,0.19797809946080142
160145,0.06543890182115455
160146,0.07909130473087675
160147,0.6160392392372576
160148,0.49637766826938917
160149,0.45667873445660545
160150,0.1077709447754656
160151,0.31470596955624847
160152,0.1395251600531958
160153,0.14859895079106494
160154,0.6199616304976929
160155,0.5643185590524912
160156,0.744000549236816
160157,0.5999044782609838
160158,0.21320118760519063
160159,0.5917465652575677
160160,0.08696514105351381
160161,0.7236077103535463
160162,0.39874190453446395
160163,0.7946095620866455
160164,0.7287094721546512
160165,0.7698292549044797
160166,0.6571792106275227
160167,0.6568562292031228
160168,0.17799652202550093
160169,0.3213746776080383
160170,0.8278886620752172
160171,0.06930910407948869
160172,0.4516066000407754
160173,0.6258840719747453
160174,0.6256258153269123
160175,0.04550116612391574
160176,0.36541637958973777
160177,0.5049110374368445
160178,0.5310193384607718
160179,0.056579505252883175
160180,0.7004771493300418
160181,0.5792950845029445
160182,0.733981931060448
160183,0.07886432003860702
160184,0.6770291148573223
160185,0.056966199414834495
160186,0.30474357932727825
160187,0.042308674646782264
160188,0.7035329715351282
160189,0.6598443492854187
160190,0.1090476658729231
160191,0.6526469957002724
160192,0.6211094847288979
160193,0.07755619122246318
160194,0.39993699902791346
160195,0.4319995718858549
160196,0.3336383649723218
160197,0.7119068023974331
160198,0.2838882644992774
160199,0.09153026159885805
160200,0.06850505723543977
160201,0.11243480733196816
160202,0.6986510319058492
160203,0.6688227419811291
160204,0.1427559593625602
160205,0.7899453433130422
160206,0.6568948807249774
160207,0.07330541702434587
160208,0.24378008305953264
160209,0.6245137417659435
160210,0.05736023488116143
160211,0.4828737504434841
160212,0.28597637256199493
160213,0.7047645167499066
160214,0.2668978900391397
160215,0.32664984221800764
160216,0.16457342420852414
160217,0.7067526297477585
160218,0.27078246598212713
160219,0.7541559419524115
160220,0.704148215680559
160221,0.5482287334709104
160222,0.29907220930008144
160223,0.46854359177588345
160224,0.7131776012620024
160225,0.32525984181745277
160226,0.13727818964832444
160227,0.48306701841330285
160228,0.7260859125804736
160229,0.6356633442883034
160230,0.7623395287200241
160231,0.058188185822024174
160232,0.7810569016088139
160233,0.07871332594696724
160234,0.07426981119248374
160235,0.6552174948991205
160236,0.5466529905450688
160237,0.578777939845633
160238,0.3545878713088423
160239,0.040065535082223394
160240,0.790914413877334
160241,0.10267487158554348
160242,0.5866182091410064
160243,0.5798267935835341
160244,0.08722792691892109
160245,0.637609297730722
160246,0.7585250229027027
160247,0.4841988580649839
160248,0.3010466459360651
160249,0.7329115744786014
160250,0.6770988579624775
160251,0.6041866924280674
160252,0.08075625483717422
160253,0.38189820073772707
160254,0.7007785910454226
160255,0.5578543952161763
160256,0.4276160519096738
160257,0.7758096481818894
160258,0.06978678275464009
160259,0.6695277037164946
160260,0.6306686629885362
160261,0.11254383399753816
160262,0.06767248476581304
160263,0.13283197309806213
160264,0.5852721953483601
160265,0.4366205453557752
160266,0.8019657167508448
160267,0.46153484853689175
160268,0.4293817094671152
160269,0.06159451857094563
160270,0.09384832887939425
160271,0.4895083794565858
160272,0.730574035863077
160273,0.05063334700561837
160274,0.11816905718111062
160275,0.5599408925588165
160276,0.6427226624621244
160277,0.05565472770794259
160278,0.597843521951047
160279,0.6368521482905742
160280,0.13330834559936372
160281,0.6868185872357085
160282,0.6419404260290829
160283,0.4766695791903393
160284,0.5559407771239855
160285,0.7409219250487316
160286,0.6757075257869426
160287,0.570792946513998
160288,0.322682767801625
160289,0.4453718026553172
160290,0.7415151442603127
160291,0.1876161482935753
160292,0.04656136288377161
160293,0.6588452366347736
160294,0.29989985191526225
160295,0.7192968422012356
160296,0.6743041793069432
160297,0.7506320587453992
160298,0.0502888035601998
160299,0.5556525780683196
160300,0.5508491324375575
160301,0.5723975797926901
160302,0.2822374058942464
160303,0.6033720226167223
160304,0.6620549524995428
160305,0.7080084554639086
160306,0.6695348070732343
160307,0.48004130113357296
160308,0.11906915400488234
160309,0.13691741671126775
160310,0.048013352467110096
160311,0.6890731009968067
160312,0.2895327051064555
160313,0.6059960251323322
160314,0.6352023433190267
160315,0.7563414306015522
160316,0.6152624964424825
160317,0.6565416335100926
160318,0.7923563970369354
160319,0.4897446742087232
160320,0.04621586265667699
160321,0.6893639047927387
160322,0.5870887580681766
160323,0.4836955614157746
160324,0.6919816635441414
160325,0.7497293691193481
160326,0.5898935094040122
160327,0.06514643632820391
160328,0.08741749952175319
160329,0.7192537030117319
160330,0.06884717109691256
160331,0.8097534920704161
160332,0.68009855533477
160333,0.19365691017643388
160334,0.6515015216263864
160335,0.4248405926804499
160336,0.6971460231374712
160337,0.6276693673174848
160338,0.381426718687646
160339,0.06543698610403606
160340,0.6977014821404549
160341,0.34819883145553693
160342,0.46705322497751567
160343,0.7075327947195903
160344,0.6486552743724229
160345,0.5394446980913883
160346,0.41718507941298216
160347,0.810119123406553
160348,0.7631271173994592
160349,0.5252037087024277
160350,0.7101348930044407
160351,0.6632860534450387
160352,0.5099091490289064
160353,0.1113207999251927
160354,0.06777360001944048
160355,0.37684752786464665
160356,0.21319068288642012
160357,0.12780726227658554
160358,0.3180965323090322
160359,0.05980517924522568
160360,0.10060954412194797
160361,0.17393839863391705
160362,0.04476108335719805
160363,0.10077185384879302
160364,0.4303161054847574
160365,0.538239440240399
160366,0.0641622282167501
160367,0.7347023691788229
160368,0.1694471321525303
160369,0.10775934125929638
160370,0.7804586050838849
160371,0.581137158614807
160372,0.06906510707767097
160373,0.5604381407914307
160374,0.7203095668649659
160375,0.336654895360864
160376,0.6088302929294632
160377,0.13550587959598476
160378,0.7147120195143302
160379,0.5796665970048217
160380,0.07255993710040987
160381,0.5870390165223871
160382,0.6281188732751672
160383,0.21855218485684547
160384,0.48327775684783864
160385,0.10391892737367929
160386,0.11726566509091021
160387,0.06388974662452876
160388,0.40829305159191154
160389,0.6315069942825653
160390,0.6669497636243497
160391,0.565706436540057
160392,0.611126652853717
160393,0.1531467880933038
160394,0.05302348537927184
160395,0.6331291863984898
160396,0.6471321948079494
160397,0.37886089064784106
160398,0.7761561134239828
160399,0.4762203295093269
160400,0.7151186075838699
160401,0.047168709587994385
160402,0.6161766513598093
160403,0.12482365823581494
160404,0.5753146391024407
160405,0.4894127045934181
160406,0.6504546238819172
160407,0.07605568019688434
160408,0.6620946458011876
160409,0.04408555609928991
160410,0.07168727456152803
160411,0.6737013612040416
160412,0.5428852846609475
160413,0.6124219545501945
160414,0.07300216908040781
160415,0.09102258883165135
160416,0.07048574432256899
160417,0.05362443981626845
160418,0.15454690158027107
160419,0.35777654171197504
160420,0.20210710164329043
160421,0.5237175276522691
160422,0.4783470760508527
160423,0.07828460945758389
160424,0.6208694192805242
160425,0.12559471177005405
160426,0.48847417744811067
160427,0.07250376493874926
