id,smoking
159616,0.12951855
159617,0.06406508
159618,0.7847354
159619,0.01795784
159620,0.7590037
159621,0.78929496
159622,0.7552341
159623,0.65036935
159624,0.011054246
159625,0.010000679
159626,0.024902845
159627,0.3712434
159628,0.46444938
159629,0.71162975
159630,0.21033333
159631,0.18280084
159632,0.066512555
159633,0.04307283
159634,0.58004403
159635,0.006473778
159636,0.0478627
159637,0.1665871
159638,0.85219854
159639,0.19990058
159640,0.043769155
159641,0.07426043
159642,0.11538118
159643,0.2249826
159644,0.36607733
159645,0.42094448
159646,0.0070910584
159647,0.576897
159648,0.39389098
159649,0.372055
159650,0.93835497
159651,0.82424223
159652,0.44856218
159653,0.10359314
159654,0.066819906
159655,0.6874632
159656,0.095676854
159657,0.6245681
159658,0.009209893
159659,0.0022830996
159660,0.5102601
159661,0.4699036
159662,0.43192434
159663,0.8113556
159664,0.014543101
159665,0.51618505
159666,0.678442
159667,0.11206888
159668,0.8547885
159669,0.30350104
159670,0.032451585
159671,0.7046924
159672,0.29786173
159673,0.6868818
159674,0.5254561
159675,0.8260125
159676,0.004540082
159677,0.567971
159678,0.50648916
159679,0.02430483
159680,0.8942286
159681,0.24437882
159682,0.72343737
159683,0.77473205
159684,0.38450378
159685,0.5258061
159686,0.03664042
159687,0.011898725
159688,0.9574075
159689,0.13851002
159690,0.80221874
159691,0.54321694
159692,0.8845469
159693,0.36198136
159694,0.6316157
159695,0.0051954766
159696,0.010143172
159697,0.031420536
159698,0.32521832
159699,0.7710444
159700,0.71593255
159701,0.816639
159702,0.85633624
159703,0.014404273
159704,0.5482669
159705,0.02091652
159706,0.13628426
159707,0.5823215
159708,0.62280726
159709,0.9170974
159710,0.8650453
159711,0.6068689
159712,0.77661294
159713,0.65343153
159714,0.50877863
159715,0.38052604
159716,0.6677376
159717,0.01057023
159718,0.3265655
159719,0.058102794
159720,0.6335409
159721,0.7972249
159722,0.5180838
159723,0.023182018
159724,0.027745042
159725,0.87538695
159726,0.027528541
159727,0.0064939214
159728,0.015829932
159729,0.6843862
159730,0.34897703
159731,0.794604
159732,0.015546144
159733,0.52238667
159734,0.41137075
159735,0.019803701
159736,0.59412056
159737,0.6716605
159738,0.009250211
159739,0.008240076
159740,0.62307525
159741,0.41761485
159742,0.28343326
159743,0.80374086
159744,0.7349512
159745,0.5540955
159746,0.424164
159747,0.04935723
159748,0.07179392
159749,0.56372505
159750,0.5130417
159751,0.03251172
159752,0.064345986
159753,0.7459804
159754,0.41975015
159755,0.5409423
159756,0.041263375
159757,0.38521662
159758,0.72294974
159759,0.029701337
159760,0.8691035
159761,0.015370277
159762,0.46877456
159763,0.07927566
159764,0.7526973
159765,0.47212672
159766,0.6077983
159767,0.5000571
159768,0.92265546
159769,0.5434074
159770,0.7521678
159771,0.017541677
159772,0.5691411
159773,0.32335475
159774,0.2754385
159775,0.23664807
159776,0.03717853
159777,0.41814643
159778,0.22976518
159779,0.7935244
159780,0.5359888
159781,0.7978364
159782,0.03782066
159783,0.08903625
159784,0.4725903
159785,0.0059693647
159786,0.8816686
159787,0.49840686
159788,0.01632695
159789,0.028560525
159790,0.047280647
159791,0.86076504
159792,0.22395119
159793,0.51442975
159794,0.20172438
159795,0.12068809
159796,0.54567176
159797,0.7949661
159798,0.5421473
159799,0.004740464
159800,0.013389863
159801,0.034089487
159802,0.96615076
159803,0.6125336
159804,0.5661978
159805,0.51590246
159806,0.8350772
159807,0.69077134
159808,0.012296448
159809,0.57636094
159810,0.0049584843
159811,0.006144274
159812,0.32867643
159813,0.6279999
159814,0.8542392
159815,0.80168754
159816,0.657104
159817,0.67856956
159818,0.006918058
159819,0.73349506
159820,0.09719589
159821,0.018350117
159822,0.64018655
159823,0.0054850667
159824,0.6918512
159825,0.7652108
159826,0.43644986
159827,0.03247421
159828,0.022053702
159829,0.012280267
159830,0.07187817
159831,0.6638499
159832,0.58321023
159833,0.36663064
159834,0.017920088
159835,0.9045066
159836,0.029056877
159837,0.508054
159838,0.047646094
159839,0.2510813
159840,0.7962633
159841,0.7436398
159842,0.79883707
159843,0.94214165
159844,0.59973305
159845,0.015780436
159846,0.7692614
159847,0.23831268
159848,0.42015886
159849,0.7813592
159850,0.0040718196
159851,0.50425696
159852,0.010124078
159853,0.23772934
159854,0.82956517
159855,0.3795162
159856,0.072961934
159857,0.39854145
159858,0.7607611
159859,0.0060760677
159860,0.922603
159861,0.0117316125
159862,0.0086297
159863,0.7237094
159864,0.022142407
159865,0.011919098
159866,0.588303
159867,0.45107564
159868,0.7718781
159869,0.6671716
159870,0.7258988
159871,0.08260752
159872,0.7469359
159873,0.75069284
159874,0.25450292
159875,0.11965542
159876,0.722257
159877,0.06487589
159878,0.5730952
159879,0.66771895
159880,0.55207187
159881,0.06558454
159882,0.90328324
159883,0.8500988
159884,0.8608835
159885,0.5290579
159886,0.41542903
159887,0.33255982
159888,0.297663
159889,0.89818347
159890,0.6956897
159891,0.95486134
159892,0.16207051
159893,0.019553605
159894,0.8300894
159895,0.577522
159896,0.5975928
159897,0.31486714
159898,0.7099949
159899,0.8946734
159900,0.030539548
159901,0.67040384
159902,0.2958932
159903,0.4180012
159904,0.53499603
159905,0.020382516
159906,0.8098471
159907,0.7756028
159908,0.777512
159909,0.0036805943
159910,0.47217914
159911,0.22413166
159912,0.6587925
159913,0.06594528
159914,0.019211797
159915,0.22675605
159916,0.015208263
159917,0.017207656
159918,0.17963184
159919,0.4905208
159920,0.07683157
159921,0.82238674
159922,0.22963038
159923,0.29518622
159924,0.805683
159925,0.82171303
159926,0.83803004
159927,0.6167284
159928,0.40843788
159929,0.7398785
159930,0.19109969
159931,0.4817981
159932,0.0063741715
159933,0.20469412
159934,0.26930088
159935,0.17348877
159936,0.5595219
159937,0.015142656
159938,0.742507
159939,0.74168307
159940,0.70285344
159941,0.4723908
159942,0.50260514
159943,0.39396083
159944,0.017786928
159945,0.83674866
159946,0.7472129
159947,0.030626496
159948,0.20770185
159949,0.7563392
159950,0.8355894
159951,0.1749724
159952,0.729829
159953,0.009300482
159954,0.47979286
159955,0.005804879
159956,0.5983558
159957,0.9103674
159958,0.6973915
159959,0.26236084
159960,0.7946783
159961,0.76292086
159962,0.0033717297
159963,0.894948
159964,0.053887967
159965,0.69197524
159966,0.8623712
159967,0.6805011
159968,0.018577533
159969,0.8970987
159970,0.021595249
159971,0.009853336
159972,0.03837933
159973,0.6577769
159974,0.20577885
159975,0.707644
159976,0.5583891
159977,0.82325065
159978,0.03014074
159979,0.70739084
159980,0.7793589
159981,0.7324913
159982,0.5865027
159983,0.84563977
159984,0.41290542
159985,0.81042045
159986,0.91796255
159987,0.038368948
159988,0.88926977
159989,0.63867265
159990,0.19241166
159991,0.016811637
159992,0.29648384
159993,0.01094628
159994,0.01214638
159995,0.010836563
159996,0.47323105
159997,0.87711227
159998,0.5841777
159999,0.84146076
160000,0.7268315
160001,0.2572664
160002,0.391438
160003,0.027386647
160004,0.64111406
160005,0.016102739
160006,0.4796219
160007,0.7260527
160008,0.15234151
160009,0.6585528
160010,0.6680951
160011,0.16532779
160012,0.52829957
160013,0.7145158
160014,0.008319047
160015,0.072463974
160016,0.6175024
160017,0.25150946
160018,0.8789965
160019,0.011971437
160020,0.03806301
160021,0.6352909
160022,0.81993836
160023,0.012233915
160024,0.5717515
160025,0.10641335
160026,0.021738846
160027,0.58018464
160028,0.012330763
160029,0.741007
160030,0.4368635
160031,0.8319501
160032,0.01209189
160033,0.082136996
160034,0.6956465
160035,0.6017723
160036,0.024212005
160037,0.4177408
160038,0.5929335
160039,0.015286667
160040,0.5340233
160041,0.039150525
160042,0.22696814
160043,0.042602874
160044,0.082195796
160045,0.021392373
160046,0.45522848
160047,0.43747118
160048,0.46538183
160049,0.016274147
160050,0.77907276
160051,0.8678164
160052,0.7764493
160053,0.14747503
160054,0.6767507
160055,0.47186932
160056,0.33516145
160057,0.05337983
160058,0.46429822
160059,0.83976096
160060,0.25798523
160061,0.094314
160062,0.89254457
160063,0.062507726
160064,0.13417403
160065,0.43303427
160066,0.5912793
160067,0.36279115
160068,0.6343104
160069,0.62290376
160070,0.0048489473
160071,0.05256851
160072,0.5348132
160073,0.03512102
160074,0.6800091
160075,0.9043332
160076,0.3884891
160077,0.02453331
160078,0.6712277
160079,0.05689877
160080,0.26691303
160081,0.11833664
160082,0.17367943
160083,0.08917188
160084,0.0054751527
160085,0.068014026
160086,0.014754731
160087,0.101431206
160088,0.33481994
160089,0.899707
160090,0.6002157
160091,0.87057555
160092,0.5588216
160093,0.74182457
160094,0.008850069
160095,0.8432465
160096,0.50908756
160097,0.24441026
160098,0.7759102
160099,0.0044669164
160100,0.5743631
160101,0.41799775
160102,0.7589777
160103,0.76451063
160104,0.17807007
160105,0.29881364
160106,0.013322321
160107,0.2747108
160108,0.64337146
160109,0.8423376
160110,0.5473785
160111,0.48188314
160112,0.057333045
160113,0.07437995
160114,0.76856846
160115,0.006539268
160116,0.016715493
160117,0.9264292
160118,0.5173882
160119,0.0048735323
160120,0.23337704
160121,0.72306484
160122,0.5920222
160123,0.4082028
160124,0.813966
160125,0.85365105
160126,0.74558145
160127,0.64305186
160128,0.31223258
160129,0.79011816
160130,0.66131586
160131,0.025220402
160132,0.024747916
160133,0.9430743
160134,0.8885969
160135,0.6658475
160136,0.005290387
160137,0.7690242
160138,0.7171341
160139,0.9161936
160140,0.57315993
160141,0.6942854
160142,0.005596048
160143,0.5771895
160144,0.121881455
160145,0.0045682187
160146,0.011484593
160147,0.5268118
160148,0.6258979
160149,0.51677525
160150,0.20249973
160151,0.21375781
160152,0.0609047
160153,0.098223165
160154,0.64723635
160155,0.5941623
160156,0.903371
160157,0.57104105
160158,0.20018584
160159,0.77178055
160160,0.017504571
160161,0.6959119
160162,0.22099885
160163,0.862747
160164,0.8395142
160165,0.92755467
160166,0.7616044
160167,0.77790916
160168,0.3433773
160169,0.27274066
160170,0.93347764
160171,0.014038543
160172,0.42879322
160173,0.41904253
160174,0.6294695
160175,0.0064044218
160176,0.13294281
160177,0.4162675
160178,0.37555256
160179,0.010809292
160180,0.7766053
160181,0.6826681
160182,0.77292544
160183,0.010736662
160184,0.8142976
160185,0.012038542
160186,0.40114647
160187,0.007168125
160188,0.79530215
160189,0.7405172
160190,0.0436893
160191,0.61039263
160192,0.7016849
160193,0.016579948
160194,0.28388992
160195,0.5141553
160196,0.20715268
160197,0.6128014
160198,0.5512011
160199,0.013492735
160200,0.010756148
160201,0.032205194
160202,0.8467805
160203,0.76035124
160204,0.2246546
160205,0.8670333
160206,0.6738775
160207,0.02426624
160208,0.35939437
160209,0.6116983
160210,0.017158959
160211,0.6572419
160212,0.3127898
160213,0.7151985
160214,0.19939753
160215,0.19249246
160216,0.08171752
160217,0.75808614
160218,0.31880265
160219,0.8377206
160220,0.6488564
160221,0.5297295
160222,0.30865273
160223,0.56265867
160224,0.800162
160225,0.3871545
160226,0.06892886
160227,0.42665488
160228,0.7829418
160229,0.67747974
160230,0.8293597
160231,0.0128248185
160232,0.8977281
160233,0.0188936
160234,0.033041928
160235,0.81617296
160236,0.5001943
160237,0.4468206
160238,0.2864994
160239,0.0062571815
160240,0.89721465
160241,0.029352289
160242,0.4729686
160243,0.5301345
160244,0.008176963
160245,0.6682564
160246,0.82395965
160247,0.48489726
160248,0.13140227
160249,0.7469353
160250,0.82157075
160251,0.427848
160252,0.01807501
160253,0.29017678
160254,0.7218448
160255,0.6577925
160256,0.4665124
160257,0.926264
160258,0.005214535
160259,0.8527967
160260,0.5996395
160261,0.1520242
160262,0.012062556
160263,0.08073495
160264,0.58928716
160265,0.4960961
160266,0.8524279
160267,0.40524012
160268,0.46532658
160269,0.021542748
160270,0.048677314
160271,0.5394159
160272,0.83534193
160273,0.009342848
160274,0.09246154
160275,0.6300416
160276,0.57193565
160277,0.0062541733
160278,0.6174938
160279,0.6791269
160280,0.07185737
160281,0.8246589
160282,0.6750803
160283,0.50593144
160284,0.55941635
160285,0.8735244
160286,0.7891695
160287,0.6580724
160288,0.17141752
160289,0.49937218
160290,0.7808584
160291,0.07769698
160292,0.00794346
160293,0.7597214
160294,0.10967362
160295,0.74738437
160296,0.679218
160297,0.8081152
160298,0.010527426
160299,0.7562451
160300,0.61892134
160301,0.69020736
160302,0.30516642
160303,0.4876128
160304,0.7952799
160305,0.6676669
160306,0.7112089
160307,0.56377894
160308,0.048796445
160309,0.044348624
160310,0.005635131
160311,0.7884942
160312,0.42699018
160313,0.6807295
160314,0.48601156
160315,0.8094743
160316,0.7446132
160317,0.59163636
160318,0.8303548
160319,0.464831
160320,0.009044087
160321,0.81231797
160322,0.47513133
160323,0.41979977
160324,0.74053895
160325,0.91549486
160326,0.5362322
160327,0.017888386
160328,0.034678098
160329,0.76918143
160330,0.016446779
160331,0.8922088
160332,0.884409
160333,0.15890211
160334,0.56230855
160335,0.40645957
160336,0.7691837
160337,0.7114707
160338,0.43533438
160339,0.01236845
160340,0.7690343
160341,0.28843868
160342,0.3172108
160343,0.9025217
160344,0.64690775
160345,0.3619904
160346,0.4733456
160347,0.9385433
160348,0.92857665
160349,0.47581
160350,0.8217792
160351,0.8199958
160352,0.73977894
160353,0.036785133
160354,0.028297223
160355,0.22164689
160356,0.17136703
160357,0.050399963
160358,0.26786557
160359,0.015909288
160360,0.01652913
160361,0.07182564
160362,0.0065397234
160363,0.030126674
160364,0.4676701
160365,0.530655
160366,0.007484097
160367,0.8521822
160368,0.18300115
160369,0.052055266
160370,0.89503396
160371,0.62931275
160372,0.007839987
160373,0.73324394
160374,0.73956937
160375,0.18288755
160376,0.48653552
160377,0.037975784
160378,0.7865757
160379,0.60125047
160380,0.018362364
160381,0.606788
160382,0.68336374
160383,0.1310728
160384,0.43100503
160385,0.022985378
160386,0.05699646
160387,0.0076213833
160388,0.3378511
160389,0.76262
160390,0.7088886
160391,0.6663561
160392,0.5885242
160393,0.15735497
160394,0.011143152
160395,0.72366476
160396,0.70898247
160397,0.26227465
160398,0.91311496
160399,0.47753158
160400,0.87854326
160401,0.0054164245
160402,0.75973266
160403,0.056603286
160404,0.34414983
160405,0.4445037
160406,0.4942786
160407,0.012891619
160408,0.6193523
160409,0.0045362758
160410,0.026677258
160411,0.87023866
160412,0.5558361
160413,0.6352434
160414,0.02872913
160415,0.016184669
160416,0.028238915
160417,0.012852944
160418,0.06473504
160419,0.38917306
160420,0.20081784
160421,0.60948855
160422,0.5233836
160423,0.007115315
160424,0.60229784
160425,0.038943935
160426,0.51614904
160427,0.004939644
160428,0.45646793
160429,0.7880007
160430,0.76694584
160431,0.92813975
160432,0.006682056
160433,0.7017862
160434,0.42985982
160435,0.8905384
160436,0.5633895
160437,0.010956073
160438,0.9012716
160439,0.46157536
160440,0.003165201
160441,0.052970637
160442,0.69420046
160443,0.8901853
160444,0.016336963
160445,0.8186396
160446,0.8652493
160447,0.7195835
160448,0.785076
160449,0.034751568
160450,0.13471088
160451,0.89267576
160452,0.86154836
160453,0.009797347
160454,0.3578927
160455,0.026852237
160456,0.8981996
160457,0.7429922
160458,0.62469167
160459,0.5533213
160460,0.54945743
160461,0.40279937
160462,0.61775196
160463,0.74366546
160464,0.6643182
160465,0.644022
160466,0.14338201
160467,0.51473093
160468,0.709387
160469,0.89505273
160470,0.8038444
160471,0.82186383
160472,0.019513318
160473,0.8940351
160474,0.606966
160475,0.0601637
160476,0.054076254
160477,0.23597018
160478,0.8755936
160479,0.89206135
160480,0.54170835
160481,0.5690739
160482,0.021910878
160483,0.0060166935
160484,0.4027487
160485,0.004418884
160486,0.014393487
160487,0.122284256
160488,0.0050853104
160489,0.5493747
160490,0.04976959
160491,0.7567511
160492,0.808473
160493,0.71662635
160494,0.46733734
160495,0.42585096
160496,0.6450978
160497,0.2546855
160498,0.014338142
160499,0.78619474
160500,0.82646465
160501,0.006844014
160502,0.68222326
160503,0.7609807
160504,0.027272047
160505,0.9169125
160506,0.77347565
160507,0.40425038
160508,0.8900392
160509,0.96216506
160510,0.52329034
160511,0.7363875
160512,0.0095573
160513,0.5538571
160514,0.55856675
160515,0.8265
160516,0.03418094
160517,0.77702194
160518,0.005200065
160519,0.5177738
160520,0.017010232
160521,0.024793854
160522,0.58816093
160523,0.4820464
160524,0.8315729
160525,0.26627502
160526,0.4842122
160527,0.76718193
160528,0.31521356
160529,0.47805572
160530,0.013583038
160531,0.57533216
160532,0.08965958
160533,0.62939656
160534,0.54748785
160535,0.6758547
160536,0.36156183
160537,0.2408781
160538,0.708044
160539,0.3358924
160540,0.68747777
160541,0.6194519
160542,0.71022975
160543,0.0081546325
160544,0.7726616
160545,0.0043984503
160546,0.8007352
160547,0.07768215
160548,0.33730763
160549,0.113001995
160550,0.28735182
160551,0.8548675
160552,0.7202902
160553,0.45316315
160554,0.56547296
160555,0.39082268
160556,0.22137675
160557,0.010669912
160558,0.36794904
160559,0.5852017
160560,0.08757763
160561,0.62841266
160562,0.31253082
160563,0.6416473
160564,0.7373652
160565,0.7422641
160566,0.22276863
160567,0.33127856
160568,0.9224278
160569,0.013142535
160570,0.8231338
160571,0.68679506
160572,0.19711018
160573,0.26658052
160574,0.6796924
160575,0.031921085
160576,0.17428955
160577,0.10037876
160578,0.89705575
160579,0.9038198
160580,0.3585844
160581,0.70711863
160582,0.39911082
160583,0.90345144
160584,0.1135137
160585,0.77440464
160586,0.8956466
160587,0.83229077
160588,0.043021455
160589,0.004602845
160590,0.21987459
160591,0.024922587
160592,0.04426008
160593,0.6856425
160594,0.7527801
160595,0.53019303
160596,0.103478335
160597,0.19118232
160598,0.09168873
160599,0.022464532
160600,0.34148672
160601,0.16074917
160602,0.86595607
160603,0.10224449
160604,0.019064454
160605,0.55643755
160606,0.04873555
160607,0.58963704
160608,0.79494894
160609,0.64043325
160610,0.02899875
160611,0.5836865
160612,0.68802625
160613,0.2775591
160614,0.54666984
160615,0.9106161
160616,0.00784304
160617,0.03187545
160618,0.35337085
160619,0.41752025
160620,0.9058919
160621,0.6246976
160622,0.21269695
160623,0.451342
160624,0.28205964
160625,0.055136517
160626,0.5216114
160627,0.2105182
160628,0.85983807
160629,0.27876592
160630,0.010413974
160631,0.049998235
160632,0.81938034
160633,0.04202919
160634,0.13464755
160635,0.34593606
160636,0.83526725
160637,0.021724747
160638,0.5344963
160639,0.58703417
160640,0.857906
160641,0.019146388
160642,0.9077411
160643,0.7850729
160644,0.006530467
160645,0.2941381
160646,0.02429962
160647,0.7246221
160648,0.042840462
160649,0.08258818
160650,0.4933893
160651,0.59974116
160652,0.59270406
160653,0.015839852
160654,0.019747727
160655,0.5960219
160656,0.6973638
160657,0.018549213
160658,0.44726577
160659,0.0073739183
160660,0.8087577
160661,0.22697742
160662,0.7769015
160663,0.42244062
160664,0.0024775101
160665,0.81936777
160666,0.010504955
160667,0.06381403
160668,0.16589384
160669,0.23177166
160670,0.60369754
160671,0.68731546
160672,0.9504039
160673,0.3684944
160674,0.91586226
160675,0.13546352
160676,0.0765293
160677,0.022619637
160678,0.855397
160679,0.6946608
160680,0.53726226
160681,0.027324075
160682,0.093171515
160683,0.7519353
160684,0.7281913
160685,0.020089813
160686,0.26489994
160687,0.67146254
160688,0.06950942
160689,0.7905181
160690,0.5650073
160691,0.7126399
160692,0.029722977
160693,0.0151882
160694,0.49742234
160695,0.08256464
160696,0.55954415
160697,0.503053
160698,0.8443134
160699,0.80629635
160700,0.7737586
160701,0.024778742
160702,0.045214903
160703,0.7388645
160704,0.63464934
160705,0.0048374766
160706,0.18745054
160707,0.07764927
160708,0.08659578
160709,0.22904685
160710,0.63060415
160711,0.65652925
160712,0.66922265
160713,0.03137203
160714,0.12914258
160715,0.33241403
160716,0.09266951
160717,0.88288665
160718,0.76074106
160719,0.3291536
160720,0.6943437
160721,0.57324725
160722,0.78695655
160723,0.67238617
160724,0.26322997
160725,0.76570725
160726,0.80414635
160727,0.9491023
160728,0.1334902
160729,0.008900487
160730,0.75224227
160731,0.73100585
160732,0.010909066
160733,0.021030946
160734,0.01713812
160735,0.56926244
160736,0.6769394
160737,0.35119432
160738,0.7057641
160739,0.08797143
160740,0.3484334
160741,0.79557616
160742,0.54718864
160743,0.32444543
160744,0.3888198
160745,0.008127525
160746,0.05119946
160747,0.52682257
160748,0.7559939
160749,0.85702837
160750,0.38066056
160751,0.95398104
160752,0.04766488
160753,0.025624568
160754,0.07180659
160755,0.19101074
160756,0.06240009
160757,0.89056885
160758,0.01465377
160759,0.7581848
160760,0.009802988
160761,0.04628431
160762,0.58405554
160763,0.82553816
160764,0.030208804
160765,0.9155646
160766,0.57332915
160767,0.79350394
160768,0.65775824
160769,0.12581624
160770,0.8063684
160771,0.2611587
160772,0.48381796
160773,0.8582318
160774,0.7895451
160775,0.031118272
160776,0.7063974
160777,0.34108856
160778,0.6710412
160779,0.67147976
160780,0.17264485
160781,0.83883506
160782,0.814609
160783,0.00843313
160784,0.071991675
160785,0.005707052
160786,0.88714886
160787,0.6930442
160788,0.41610828
160789,0.75324607
160790,0.82734746
160791,0.025933187
160792,0.5501201
160793,0.12932925
160794,0.5297909
160795,0.546295
160796,0.75012016
160797,0.012535473
160798,0.058024734
160799,0.17466152
160800,0.6229978
160801,0.03628036
160802,0.06936409
160803,0.73147726
160804,0.7902832
160805,0.6234414
160806,0.08676712
160807,0.96076167
160808,0.056719027
160809,0.94922566
160810,0.72916126
